,sh.600000,sh.600016,sh.600019,sh.600028,sh.600029,sh.600030,sh.600031,sh.600036,sh.600048,sh.600050,sh.600104,sh.600196,sh.600276,sh.600309,sh.600340,sh.600519,sh.600585,sh.600690,sh.600703,sh.600837,sh.600887,sh.601066,sh.601088,sh.601111,sh.601138,sh.601166,sh.601186,sh.601211,sh.601229,sh.601288,sh.601318,sh.601319,sh.601328,sh.601336,sh.601390,sh.601398,sh.601601,sh.601628,sh.601668,sh.601688,sh.601766,sh.601800,sh.601818,sh.601857,sh.601888,sh.601939,sh.601988,sh.601989,sh.603259,sh.603993
2018-03-07,12.49,8.46,9.42,6.44,11.22,18.27,8.37,30.77,15.41,6.19,35.96,41.11,75.4,36.44,37.63,710.04,31.74,19.7,26.0,12.07,30.94,,23.53,13.0,,18.05,10.44,17.82,15.18,4.05,68.78,,6.47,53.47,7.63,6.63,39.44,27.52,9.02,17.46,10.53,13.64,4.3,8.02,55.44,8.26,4.22,5.58,,8.73
2018-03-08,12.47,8.49,9.38,6.45,11.17,18.39,8.44,30.92,15.54,6.22,35.83,43.06,78.26,36.44,38.45,722.76,32.09,20.42,25.93,12.15,31.5,,23.3,12.83,,18.08,10.47,17.9,15.29,4.02,70.54,,6.48,53.8,7.61,6.55,40.07,27.56,9.03,17.47,10.5,13.59,4.31,8.03,57.25,8.18,4.2,5.58,,8.37
2018-03-09,12.48,8.51,9.1,6.39,11.3,18.86,8.5,31.15,15.25,6.3,36.27,43.43,79.39,36.44,38.07,728.2,31.66,20.55,26.89,12.31,31.09,,23.21,12.84,,18.08,10.53,18.19,15.34,4.02,70.89,,6.48,53.93,7.63,6.55,40.29,27.45,9.02,17.93,10.69,13.61,4.3,8.03,57.27,8.25,4.18,5.6,,8.43
2018-03-12,12.5,8.5,9.21,6.45,11.83,19.3,8.54,30.84,14.57,6.36,37.14,43.85,79.97,36.44,36.12,723.95,32.49,20.46,27.14,12.43,30.9,,23.25,13.27,,17.94,10.57,18.45,15.33,4.03,71.12,,6.46,53.62,7.66,6.48,40.0,27.41,9.03,18.31,10.71,13.79,4.29,8.05,56.37,8.15,4.17,5.66,,8.85
2018-03-13,12.49,8.46,9.23,6.37,11.7,18.95,8.32,30.73,14.53,6.26,36.92,42.91,78.81,36.44,35.9,710.35,32.73,20.5,26.71,12.2,31.33,,23.37,13.07,,17.88,10.43,18.05,15.26,4.13,69.42,,6.46,52.06,7.6,6.5,38.82,26.99,8.94,17.93,10.57,13.58,4.29,7.99,56.41,8.18,4.19,5.59,,9.3
2018-03-14,12.39,8.38,9.53,6.42,11.39,18.7,8.25,30.39,14.57,6.19,36.87,42.99,79.91,36.44,35.6,726.88,34.2,20.31,26.26,12.12,31.39,,23.49,13.06,,17.65,10.32,18.0,15.15,4.09,68.82,,6.43,52.18,7.51,6.44,38.98,26.81,8.89,17.69,10.42,13.13,4.25,7.99,57.21,8.07,4.17,5.52,,9.13
2018-03-15,12.39,8.36,9.54,6.42,11.33,18.8,8.33,30.52,14.59,6.23,36.77,43.47,82.69,36.44,35.49,746.47,33.87,20.79,26.4,12.14,32.04,,23.58,13.12,,17.68,10.34,18.02,15.1,4.13,70.49,,6.44,52.51,7.52,6.46,40.28,27.1,8.9,17.67,10.43,13.09,4.24,7.95,56.86,8.06,4.17,5.53,,9.46
2018-03-16,12.3,8.31,9.41,6.42,11.33,18.34,8.27,30.13,14.61,6.17,36.83,42.61,81.95,36.44,35.38,739.85,34.22,20.33,25.48,12.01,30.98,,23.22,12.86,,17.44,10.26,17.67,15.22,4.07,70.51,,6.38,51.97,7.48,6.36,40.76,26.94,8.86,17.33,10.28,12.94,4.19,7.91,55.51,7.91,4.13,5.48,,9.23
2018-03-19,12.31,8.29,9.12,6.59,10.97,18.54,8.27,30.71,14.07,6.16,37.32,44.56,86.35,36.44,34.49,753.48,32.91,20.38,25.9,12.0,30.65,,21.98,12.14,,17.44,10.3,17.73,15.19,4.08,73.81,,6.38,52.74,7.48,6.4,42.04,27.22,8.84,17.27,10.29,12.97,4.19,7.97,56.38,8.03,4.13,5.48,,9.69
2018-03-20,12.32,8.3,9.17,6.83,11.04,18.68,8.27,30.99,13.93,6.14,36.93,46.99,87.49,36.44,34.57,747.73,33.08,19.99,26.59,11.97,30.87,,22.23,12.16,,17.48,10.28,17.72,15.16,4.1,74.09,,6.39,51.92,7.49,6.53,41.66,26.98,8.9,17.25,10.29,12.89,4.2,8.07,55.61,8.11,4.17,5.46,,9.55
2018-03-21,12.29,8.29,9.16,6.85,10.97,18.5,8.21,31.26,14.01,6.13,36.18,46.05,86.51,36.44,34.59,742.0,32.44,19.6,26.51,11.97,30.47,,22.23,12.04,,17.48,10.16,17.74,15.15,4.1,73.82,,6.39,49.51,7.49,6.49,40.39,26.89,8.91,17.41,10.29,12.89,4.2,8.03,57.25,8.11,4.17,5.47,,9.23
2018-03-22,12.25,8.25,9.05,6.84,10.69,18.76,8.17,31.23,13.62,6.07,35.95,44.79,85.89,36.44,34.07,726.08,32.44,19.03,25.69,11.94,28.72,,22.22,11.66,,17.45,10.07,17.66,15.14,4.06,72.88,,6.39,47.18,7.47,6.47,39.46,26.7,8.9,17.44,10.27,12.87,4.2,8.05,57.05,8.04,4.17,5.43,,9.22
2018-03-23,11.71,7.98,8.68,6.83,10.48,17.7,8.15,30.31,13.31,5.67,35.55,44.59,84.62,36.44,34.06,711.06,31.57,18.65,24.92,11.18,28.3,,22.18,11.5,,17.22,9.6,16.67,14.95,3.95,70.3,,6.32,47.18,7.46,6.3,39.26,26.7,8.88,16.3,10.27,12.87,4.19,7.83,57.05,7.76,4.12,5.06,,8.32
2018-03-26,11.61,7.96,8.33,6.64,10.05,18.02,7.95,29.11,13.04,5.63,34.09,46.46,87.34,36.44,31.73,713.49,31.4,18.18,25.2,11.31,27.3,,21.06,10.98,,16.85,9.59,16.83,14.71,3.82,68.28,,6.2,45.91,7.36,6.02,36.89,26.04,8.73,16.42,10.1,12.77,4.08,7.75,54.69,7.48,3.99,5.12,,8.73
2018-03-27,11.62,8.0,8.4,6.64,10.21,18.32,8.0,28.72,13.1,5.79,33.55,45.68,86.71,36.44,31.86,714.74,31.8,18.12,25.44,11.42,28.38,,21.24,11.36,,16.9,9.7,17.04,14.75,3.84,68.16,,6.2,46.31,7.39,5.98,36.14,26.16,8.76,16.76,10.25,12.89,4.06,7.79,55.53,7.45,3.97,5.29,,8.88
2018-03-28,11.57,7.99,8.35,6.43,9.71,17.86,7.78,28.7,13.08,5.68,32.54,43.04,83.25,36.44,31.87,682.05,30.82,17.18,24.65,11.23,26.93,,20.74,10.88,,16.83,9.61,16.78,14.74,3.86,65.4,,6.19,45.07,7.35,5.98,34.41,25.49,8.66,16.61,10.08,12.79,4.06,7.6,56.75,7.43,3.96,5.18,,8.48
2018-03-29,11.62,8.08,8.64,6.62,10.11,18.31,7.89,29.31,13.76,5.78,32.94,42.04,82.8,36.44,33.58,689.1,32.09,17.88,23.18,11.4,27.98,,21.13,11.38,,16.91,9.74,17.09,14.88,3.96,66.39,,6.26,46.95,7.38,6.09,35.16,25.73,8.77,17.13,10.13,12.91,4.1,7.7,53.71,7.67,3.99,5.22,,8.5
2018-03-30,11.65,7.99,8.52,6.48,10.41,18.58,7.86,29.09,13.47,5.77,34.01,44.49,87.01,36.44,32.81,683.62,32.17,17.62,23.33,11.49,28.49,,20.85,11.85,,16.69,9.78,17.06,14.8,3.91,65.31,,6.18,46.02,7.37,6.09,33.93,25.41,8.66,17.24,10.05,12.85,4.08,7.64,52.91,7.75,3.93,5.43,,8.48
2018-04-02,11.71,7.96,8.56,6.43,10.27,18.93,8.16,29.01,13.64,5.7,33.99,44.36,84.87,36.44,32.99,680.06,32.44,17.28,24.09,11.62,27.96,,20.84,11.75,,16.57,9.88,17.19,14.7,3.84,64.66,,6.16,45.44,7.41,5.96,33.47,25.41,8.64,17.77,9.99,12.94,4.06,7.65,54.84,7.51,3.88,5.43,,8.22
2018-04-03,11.56,7.91,8.37,6.38,10.42,19.21,8.14,28.81,13.53,5.65,33.11,44.75,84.86,36.44,32.27,677.91,33.44,17.31,23.2,11.67,28.51,,20.29,11.89,,16.38,9.82,17.19,14.49,3.83,64.51,,6.13,45.12,7.39,5.88,33.18,25.06,8.58,17.87,9.81,13.18,4.03,7.49,54.16,7.46,3.88,5.4,,8.16
2018-04-04,11.53,7.92,8.23,6.43,10.21,19.01,8.05,28.76,13.69,5.58,33.9,44.92,84.11,36.44,32.16,694.01,32.37,17.66,22.26,11.6,29.75,,20.16,11.49,,16.33,9.77,17.11,14.48,3.81,64.55,,6.12,45.5,7.37,5.87,33.18,25.02,8.51,17.56,9.78,13.03,4.03,7.46,52.98,7.38,3.85,5.5,,7.96
2018-04-09,11.5,7.9,8.56,6.59,9.9,19.34,8.17,28.84,13.46,5.57,34.05,44.21,82.61,36.44,31.93,698.3,33.61,17.36,22.17,11.62,28.6,,20.29,11.11,,16.31,9.86,17.25,14.44,3.83,65.96,,6.11,46.32,7.41,5.86,33.83,25.25,8.47,17.75,9.7,13.22,4.04,7.48,53.16,7.36,3.85,5.62,,8.07
2018-04-10,11.77,8.04,8.88,6.77,10.49,19.74,8.34,30.29,14.29,5.67,33.97,45.08,84.36,36.44,32.8,708.02,34.69,17.99,22.12,11.82,28.64,,20.99,11.85,,16.69,10.07,17.59,14.74,3.94,68.25,,6.22,47.48,7.54,6.12,34.46,25.75,8.65,18.18,9.95,13.36,4.12,7.59,53.78,7.81,3.93,5.57,,8.59
2018-04-11,11.91,8.08,8.78,6.89,10.52,19.45,8.59,30.49,14.54,5.66,33.05,42.82,85.06,36.44,33.16,705.36,34.38,17.84,22.83,11.75,29.43,,20.97,12.11,,16.73,10.04,17.57,15.02,3.99,67.67,,6.28,46.68,7.5,6.24,34.24,25.59,8.7,18.11,9.93,13.29,4.16,7.69,53.21,7.95,3.97,5.59,,8.55
2018-04-12,11.78,8.07,8.72,6.94,10.2,19.11,8.65,29.93,14.39,5.59,32.95,42.94,85.73,36.44,32.59,694.2,33.77,17.78,22.21,11.68,28.91,,20.65,11.64,,16.51,9.95,17.47,14.74,3.9,66.72,,6.22,46.07,7.49,6.08,33.39,25.34,8.59,17.78,9.83,13.26,4.12,7.73,54.64,7.71,3.91,5.51,,8.26
2018-04-13,11.69,8.01,8.75,6.83,10.16,18.92,8.51,29.54,14.02,5.59,32.96,40.8,81.08,36.44,32.61,686.86,33.38,17.6,22.44,11.54,28.37,,20.59,11.7,,16.47,9.96,17.32,14.81,3.87,66.18,,6.19,45.22,7.46,6.03,32.98,24.97,8.57,17.6,9.76,13.34,4.07,7.62,56.12,7.66,3.87,5.55,,8.26
2018-04-16,11.55,7.85,8.5,6.71,10.14,18.39,8.33,28.11,13.24,5.47,32.48,40.22,83.29,36.44,29.35,681.38,31.93,17.33,22.55,11.23,28.01,,19.91,11.69,,16.06,9.82,17.04,14.57,3.75,64.3,,6.09,43.05,7.38,5.82,32.65,24.11,8.47,17.23,9.7,13.3,3.99,7.55,56.35,7.33,3.77,5.43,,8.16
2018-04-17,11.55,7.84,8.45,6.62,9.99,18.41,8.24,27.69,13.15,5.29,31.37,38.33,80.87,36.44,28.41,666.2,31.97,17.06,22.05,11.24,27.81,,19.56,11.47,,16.04,9.81,17.34,14.47,3.73,63.13,,6.06,41.7,7.31,5.79,32.19,24.25,8.22,17.31,9.5,12.96,3.97,7.52,51.17,7.28,3.76,5.39,,7.65
2018-04-18,11.73,7.91,8.74,6.85,10.0,18.79,8.36,28.14,13.46,5.21,31.35,37.71,82.04,36.44,27.85,655.64,32.22,16.74,22.94,11.36,28.09,,19.82,11.49,,16.11,9.91,17.6,14.64,3.77,63.51,,6.1,41.74,7.39,5.88,31.98,24.39,8.11,17.84,9.53,13.36,3.99,7.64,51.24,7.35,3.78,5.39,,7.78
2018-04-19,11.8,7.93,9.12,6.9,9.88,19.01,8.29,28.24,13.44,5.21,31.95,38.67,83.03,36.44,28.62,679.96,32.82,17.09,23.11,11.44,28.95,,20.62,11.28,,16.19,9.89,17.65,14.81,3.78,64.48,,6.11,42.0,7.42,5.92,32.18,24.54,8.2,17.98,9.56,13.29,4.0,7.75,53.67,7.41,3.79,5.4,,7.86
2018-04-20,11.61,7.79,9.09,6.83,9.38,18.28,8.3,28.21,13.4,5.07,31.89,38.67,84.03,36.44,28.62,670.26,32.43,17.08,21.78,11.09,27.82,,20.55,10.83,,16.16,9.6,17.02,14.71,3.74,64.15,,6.08,41.2,7.29,5.92,31.17,24.2,8.19,17.28,9.45,13.27,3.98,7.64,53.56,7.37,3.78,5.36,,7.67
2018-04-23,11.6,7.77,9.13,6.83,9.45,18.53,8.45,28.29,13.54,5.58,31.43,39.07,84.29,36.44,29.35,674.01,32.66,17.38,21.77,11.23,28.26,,20.59,10.91,,16.16,9.66,17.44,14.92,3.76,64.99,,6.09,42.18,7.3,6.02,31.6,24.52,8.21,17.7,9.45,13.15,3.98,7.58,53.22,7.43,3.78,5.23,,7.65
2018-04-24,11.78,7.88,9.25,6.94,9.78,19.24,8.55,28.86,14.09,5.66,31.96,39.41,84.75,36.44,30.14,689.88,34.07,17.85,21.96,11.52,29.11,,21.13,11.01,,16.44,9.89,17.79,15.09,3.84,66.56,,6.18,43.92,7.44,6.08,32.99,24.97,8.39,18.43,9.63,13.33,4.05,7.71,53.63,7.56,3.84,5.27,,8.0
2018-04-25,11.66,7.75,9.21,6.75,10.07,19.14,8.64,28.82,13.85,5.74,31.91,38.95,87.46,36.44,29.34,690.97,33.81,17.7,20.92,11.4,29.75,,20.71,11.59,,16.13,9.89,17.68,15.0,3.81,65.5,,6.14,43.01,7.4,5.99,32.54,24.68,8.39,18.32,9.56,13.24,4.01,7.64,53.89,7.47,3.8,5.25,,7.85
2018-04-26,11.57,7.68,9.19,6.75,10.25,18.74,8.64,28.8,13.59,5.68,31.57,37.56,83.77,36.44,28.88,678.23,33.57,17.38,19.25,11.18,29.2,,20.69,11.62,,16.11,9.8,17.38,15.02,3.79,63.12,,6.13,41.46,7.32,5.95,31.71,24.33,8.36,17.78,9.56,13.24,4.01,7.55,52.72,7.41,3.79,5.15,,7.57
2018-04-27,11.61,7.72,9.24,6.91,10.35,18.99,8.72,29.33,13.13,5.71,31.93,38.46,83.48,36.44,29.05,662.53,33.94,17.14,19.48,11.41,26.28,,20.94,11.71,,16.11,9.91,17.65,15.18,3.81,60.89,,6.18,43.3,7.4,6.0,31.6,24.51,8.39,18.32,9.67,13.34,4.04,7.65,52.07,7.48,3.82,5.1,,7.58
2018-05-02,11.03,7.74,8.79,6.87,10.4,19.14,8.51,29.56,13.17,5.7,32.75,40.35,81.93,36.44,28.75,667.83,34.92,17.48,20.03,11.45,25.24,,20.26,11.72,,16.07,9.86,17.6,15.29,3.86,61.34,,6.19,43.28,7.45,5.98,31.91,24.37,8.39,18.31,9.61,13.25,4.02,7.61,56.3,7.47,3.81,5.1,,7.76
2018-05-03,10.92,7.79,8.94,7.0,10.77,19.59,8.71,29.3,13.04,5.74,33.12,40.4,82.89,36.44,28.93,670.88,34.28,17.98,20.88,11.68,25.14,,20.45,12.13,,16.06,9.93,17.9,15.25,3.84,61.44,,6.15,44.68,7.51,5.95,33.01,24.69,8.31,18.97,9.64,13.1,4.03,7.7,58.27,7.45,3.82,5.13,,7.62
2018-05-04,10.83,7.81,9.0,7.01,10.62,19.37,8.53,28.74,13.03,5.85,32.67,41.67,82.44,36.44,28.89,662.87,34.76,17.7,20.75,11.56,24.83,,20.31,12.09,,16.0,9.86,17.79,15.18,3.83,60.71,,6.1,44.02,7.47,5.91,32.65,24.35,8.28,18.94,9.63,12.85,4.02,7.7,58.04,7.34,3.8,5.16,,7.5
2018-05-07,10.84,7.84,9.05,7.18,10.51,19.63,8.64,28.93,13.51,5.87,33.1,41.71,84.51,36.44,29.16,698.17,35.23,18.23,20.89,11.67,25.97,,20.88,11.96,,16.09,9.91,18.03,15.35,3.86,61.19,,6.13,45.54,7.47,5.95,33.89,24.8,8.37,19.16,9.69,13.0,4.03,7.84,58.61,7.41,3.83,5.2,,7.73
2018-05-08,10.95,7.92,9.07,7.07,10.45,19.94,8.75,29.68,13.81,5.96,34.06,41.49,85.56,36.44,29.51,708.83,36.2,18.38,21.22,11.7,26.3,,21.14,11.81,,16.29,9.97,18.0,15.51,3.9,63.08,,6.18,46.91,7.47,5.98,35.75,25.45,8.49,19.01,9.74,13.0,4.08,7.84,59.0,7.56,3.87,5.23,,7.76
2018-05-09,10.93,7.94,8.9,7.19,10.46,19.75,8.78,29.75,13.89,5.86,34.39,42.74,85.86,36.44,29.12,701.95,36.0,18.16,21.06,11.66,26.23,,21.21,11.82,,16.25,9.9,17.86,15.46,3.9,62.95,,6.19,47.36,7.47,5.99,35.9,25.31,8.48,18.71,9.73,12.87,4.08,7.9,59.92,7.59,3.88,5.18,,7.66
2018-05-10,10.95,7.94,8.93,7.27,10.29,19.84,8.72,29.84,13.9,5.81,34.8,43.35,91.59,36.44,29.12,714.19,36.05,18.2,20.86,11.73,26.38,,21.5,11.6,,16.27,9.89,17.94,15.52,3.89,63.18,,6.2,47.01,7.47,6.0,35.96,25.42,8.47,19.15,9.72,13.0,4.09,8.0,61.69,7.58,3.88,5.16,,7.73
2018-05-11,10.95,7.93,9.01,7.25,10.3,19.49,8.53,30.08,13.7,5.68,34.61,41.8,89.48,36.44,28.82,718.02,34.67,17.95,20.69,11.6,25.91,,21.42,11.69,,16.32,9.87,17.79,15.51,3.91,63.1,,6.22,46.71,7.47,6.07,35.33,25.15,8.53,18.76,9.65,12.9,4.1,7.98,61.01,7.74,3.9,5.16,,8.15
2018-05-14,11.0,7.95,9.14,7.14,10.71,19.87,8.54,30.82,13.72,5.75,35.2,42.12,91.14,36.44,28.55,742.41,35.18,18.5,21.67,11.64,27.04,,21.5,12.18,,16.37,9.78,17.77,15.67,3.94,64.1,,6.24,46.44,7.47,6.07,36.17,25.35,8.56,18.8,9.63,12.99,4.12,7.99,62.46,7.76,3.9,5.09,,8.29
2018-05-15,10.99,7.92,8.98,7.16,10.72,19.82,8.82,30.56,13.96,5.9,35.01,43.57,92.43,36.44,28.7,743.06,35.22,18.79,21.7,11.6,27.07,,21.25,12.09,,16.34,9.75,17.66,15.78,3.92,63.97,,6.21,46.72,7.47,6.09,35.94,25.35,8.53,18.37,9.68,13.0,4.1,8.0,62.94,7.76,3.89,5.08,50.08,8.33
2018-05-16,10.87,7.83,8.86,7.1,10.54,19.52,8.73,29.97,13.65,5.8,34.48,43.97,91.62,36.44,29.4,734.52,35.52,18.79,21.95,11.49,27.57,,21.16,11.97,,16.17,9.67,17.5,15.61,3.85,62.81,,6.14,44.92,7.47,6.0,34.49,24.88,8.39,18.23,9.56,12.88,4.05,7.89,62.08,7.63,3.85,5.05,55.09,8.18
2018-05-17,10.83,7.83,8.71,7.11,10.21,19.25,8.66,29.8,13.6,5.76,34.49,42.81,89.93,36.44,29.27,727.38,35.24,18.19,21.4,11.37,27.25,,21.28,11.46,,16.17,9.66,17.35,15.56,3.85,62.0,,6.13,45.15,7.47,5.97,34.15,25.04,8.4,17.92,9.48,12.89,4.04,7.91,61.02,7.59,3.85,5.02,60.6,8.1
2018-05-18,10.9,7.92,8.78,7.43,10.03,19.73,8.72,30.46,13.88,5.82,34.95,42.95,92.26,36.44,29.41,739.32,35.67,18.38,21.4,11.47,27.48,,22.32,11.34,,16.31,9.76,17.58,15.89,3.9,63.04,,6.18,46.25,7.47,6.05,34.92,25.38,8.49,18.26,9.56,12.97,4.08,8.49,61.59,7.73,3.9,5.06,66.66,8.2
2018-05-21,10.94,7.94,8.78,7.27,10.2,19.81,8.68,30.27,13.75,6.0,34.5,43.59,91.78,36.44,29.89,734.82,35.92,18.57,22.23,11.55,27.29,,22.07,11.41,,16.34,9.83,17.66,15.93,3.92,63.66,,6.2,46.71,7.47,6.03,35.07,25.38,8.54,18.32,9.74,13.01,4.09,8.52,62.28,7.65,3.91,5.08,73.33,8.27
2018-05-22,10.88,7.88,8.63,7.27,10.03,19.7,8.59,29.82,13.2,5.99,34.77,44.21,95.14,36.44,29.53,739.57,35.51,18.39,22.19,11.45,27.28,,21.87,11.12,,16.22,9.75,17.53,15.92,3.89,63.01,,6.18,45.51,7.47,5.97,34.38,25.2,8.48,17.94,9.66,12.95,4.07,8.56,62.56,7.49,3.88,5.04,80.66,8.11
2018-05-23,10.8,7.79,8.45,7.01,10.08,19.51,8.41,29.61,12.86,5.9,34.86,44.04,94.66,36.44,28.67,723.78,33.84,18.02,21.67,11.33,26.29,,20.34,11.12,,16.02,9.61,17.32,15.71,3.83,61.76,,6.11,44.36,7.47,5.85,33.37,24.75,8.35,17.6,9.55,12.88,4.03,8.25,61.93,7.37,3.84,5.02,88.73,7.8
2018-05-24,10.79,7.81,8.46,7.0,10.06,19.37,8.23,29.1,12.7,5.91,34.12,44.16,94.09,36.44,28.82,715.4,33.94,17.99,21.3,11.18,25.95,,20.41,11.04,,16.0,9.62,17.17,15.68,3.79,61.22,,6.09,43.86,7.47,5.77,33.32,24.88,8.29,17.55,9.5,12.82,4.02,8.25,62.47,7.29,3.81,5.0,97.6,7.77
2018-05-25,10.71,7.78,8.46,6.96,10.13,19.06,8.27,29.21,12.74,5.72,34.62,46.82,97.37,36.44,28.86,716.86,34.04,18.33,21.1,11.04,26.0,,20.52,11.11,,16.05,9.52,17.01,15.7,3.63,61.53,,6.1,43.96,7.47,5.78,33.24,24.92,8.31,17.34,9.54,12.88,4.02,8.13,62.33,7.29,3.82,4.95,107.36,7.53
2018-05-28,10.76,7.81,8.42,6.92,10.33,19.25,8.3,28.8,12.6,5.7,35.32,47.89,101.26,36.44,28.32,740.4,34.08,18.73,20.94,10.84,26.82,,20.53,11.3,,16.0,9.47,17.12,15.66,3.61,62.5,,6.08,44.34,7.47,5.76,33.39,25.02,8.27,17.41,9.42,12.69,4.0,8.13,61.83,7.27,3.82,4.83,118.1,7.53
2018-05-29,10.64,7.77,8.57,6.95,10.38,18.87,8.36,28.94,12.43,5.56,35.67,45.06,95.42,36.44,27.91,731.43,33.49,18.83,21.0,10.73,27.58,,20.68,11.35,,16.08,9.39,16.83,15.62,3.62,62.38,,6.1,43.85,7.47,5.74,33.33,25.13,8.31,17.0,9.46,12.75,4.02,8.05,64.08,7.21,3.83,4.72,129.91,7.47
2018-05-30,10.44,7.61,8.25,6.83,9.93,18.12,8.02,28.3,12.04,5.33,35.25,44.39,74.52,36.44,26.8,725.87,32.67,18.83,20.64,10.28,28.22,,20.05,10.95,,15.81,9.06,16.44,15.25,3.56,60.65,,5.98,42.31,7.47,5.63,32.33,24.32,8.13,16.41,9.07,12.22,3.95,7.81,63.65,7.05,3.76,4.52,120.37,7.01
2018-05-31,10.55,7.66,8.42,7.05,10.0,18.64,8.09,28.78,12.34,5.43,36.25,46.29,76.13,36.44,27.1,751.13,34.24,20.1,20.74,10.48,31.03,,20.4,11.0,,15.93,9.17,16.79,15.57,3.59,62.13,,6.02,43.21,7.47,5.66,33.27,24.56,8.23,16.85,9.16,12.26,3.97,7.98,67.65,7.12,3.77,4.55,129.7,7.11
2018-06-01,10.68,7.71,8.53,7.0,10.04,18.57,8.12,28.6,12.59,5.43,35.67,43.46,74.01,36.44,27.32,745.11,34.26,19.65,20.62,10.58,30.21,,20.67,10.94,,15.86,9.17,16.67,15.46,3.6,61.64,,6.01,42.56,7.47,5.64,33.07,24.52,8.18,16.87,9.1,12.2,3.97,8.0,67.48,7.08,3.76,4.55,132.87,7.17
2018-06-04,10.75,7.72,8.77,7.05,10.14,18.69,8.16,29.25,13.28,5.48,36.2,43.81,75.74,40.08,27.88,781.97,34.94,20.28,20.24,10.62,31.0,,20.94,11.16,,16.01,9.22,16.74,15.75,3.66,63.53,,6.05,43.95,7.47,5.7,34.34,24.96,8.31,16.78,9.12,12.19,3.99,7.96,67.37,7.17,3.79,4.56,120.9,7.02
2018-06-05,10.66,7.69,8.78,6.58,10.26,18.77,8.18,29.26,13.39,5.51,36.24,45.5,80.15,44.09,27.88,788.05,35.24,20.47,21.59,10.56,31.63,,20.8,11.24,,15.99,9.23,16.74,15.76,3.67,64.58,,6.04,45.57,7.47,5.7,34.54,25.14,8.3,16.9,9.1,12.17,3.98,7.98,67.79,7.18,3.79,4.6,119.78,7.18
2018-06-06,10.55,7.65,8.9,6.52,10.78,18.7,8.23,28.8,13.28,5.47,35.99,45.75,82.41,45.52,27.42,785.75,35.88,20.69,21.5,10.43,31.26,,21.01,11.63,,15.91,9.17,16.7,15.77,3.64,63.81,,6.02,45.52,7.47,5.65,34.31,24.85,8.28,17.1,9.0,12.12,3.96,7.98,66.83,7.13,3.77,4.62,124.06,7.31
2018-06-07,10.62,7.65,9.19,6.52,10.72,19.0,8.2,28.9,13.8,5.47,35.59,44.43,82.01,47.97,28.09,780.97,35.79,20.31,21.61,10.53,30.77,,21.29,11.63,,15.98,9.18,16.78,15.88,3.66,63.24,,6.03,46.19,7.47,5.69,34.53,25.19,8.27,17.1,8.99,12.05,3.96,7.93,66.52,7.18,3.78,4.55,119.03,7.23
2018-06-08,10.42,7.51,8.71,6.5,10.51,18.59,8.16,28.2,13.06,5.34,36.04,44.44,81.15,47.44,27.64,777.95,35.37,20.36,21.48,10.32,30.7,,20.9,11.37,,15.8,8.94,16.41,15.75,3.59,62.39,,5.97,45.11,7.47,5.58,33.42,24.48,8.13,16.76,8.78,11.79,3.9,7.91,66.18,7.03,3.74,4.43,118.46,7.1
2018-06-11,10.42,7.5,8.82,6.34,10.47,18.7,8.24,28.63,13.61,5.34,36.39,42.89,78.02,49.3,28.38,775.73,35.85,20.36,20.72,10.33,30.87,,20.67,11.36,,15.9,9.01,16.48,15.93,3.6,63.03,,5.97,45.44,7.47,5.58,33.53,24.27,8.14,16.83,8.73,11.65,3.89,7.77,63.65,7.01,3.74,4.41,108.12,7.13
2018-06-12,10.35,7.47,8.93,6.43,10.63,18.82,8.71,28.74,13.63,5.48,36.72,44.55,78.66,49.54,28.52,799.19,37.35,20.68,20.7,10.3,31.83,,21.13,11.59,,15.88,9.2,16.59,15.99,3.6,63.9,,5.96,46.9,7.47,5.6,34.82,24.44,8.16,16.92,8.77,11.75,3.89,7.83,65.87,7.08,3.74,4.42,109.8,7.11
2018-06-13,10.21,7.41,8.92,6.49,10.68,18.55,8.68,28.71,13.69,5.34,36.65,43.52,77.03,49.29,29.02,790.33,37.2,20.67,20.47,10.11,31.34,,20.93,11.61,,15.91,9.11,16.34,15.92,3.59,63.75,,5.96,46.78,7.47,5.58,34.94,24.48,8.15,16.53,8.68,11.71,3.87,7.78,66.82,7.06,3.73,4.29,107.98,6.96
2018-06-14,10.22,7.44,8.91,6.46,10.75,18.67,8.62,28.57,13.65,5.37,36.72,43.51,76.29,47.75,28.83,786.13,36.73,20.37,19.41,10.1,30.51,,20.97,11.65,,15.91,9.11,16.57,15.76,3.61,64.44,,5.97,47.49,7.47,5.62,35.99,24.57,8.13,16.56,8.66,11.71,3.87,7.74,66.87,7.11,3.73,4.3,100.26,6.96
2018-06-15,10.3,7.45,8.97,6.49,10.85,18.43,8.63,28.94,13.99,5.35,36.53,43.18,75.95,47.96,29.11,773.33,37.08,20.63,19.5,9.86,29.63,,21.19,11.73,22.58,15.42,8.94,16.41,15.87,3.63,64.63,,6.01,47.23,7.47,5.7,36.14,24.68,8.27,16.53,8.66,11.81,3.89,7.75,66.4,7.23,3.75,4.19,100.53,6.83
